,Total Profit,Total Wages,Total Surplus Value,Wage Share,Unemployment Rate,Price Index,Total Tax Revenue,Total Unmet Needs,Average Financial Stress,Total Worker Wealth,Average Exploitation Rate,Total Worker Debt,Average Debt per Worker,Workers in Debt,Debt to Income Ratio,Bankrupt Workers,Total Debt Payments
140,58063.475187670265,338803.3998520059,243077.46999382862,0.5822556083374413,0.5526666666666666,1.0528683892086552,173308.94108024088,40621474.28609506,0.6487351305682872,16650972.873294376,0.3713989402351494,9529343.807473022,6352.895871648681,995,0.11899519541410646,904,191342.30653872984
141,57094.29691843856,339208.74429213733,243302.64757859573,0.5823212198524903,0.5513333333333333,1.0536992048406535,173691.6746859823,40863433.28014887,0.6481333333333333,16769736.8873657,0.37108123259271564,9533049.890734699,6355.3665938231325,995,0.12070454095855661,903,191421.0011702821
142,54228.25865225626,340196.8205708809,244226.60381644603,0.5821067506449147,0.55,1.054195281612965,173924.8503464156,40968156.01803371,0.6468401812524728,16887316.72496102,0.3709925897107238,9536960.88855984,6357.97392570656,995,0.12263613615986586,897,191488.17792821355
143,55575.411073364856,338776.02684082155,243878.80133146213,0.5814352005003033,0.5513333333333333,1.053641598315808,174925.1561506598,41087492.46743391,0.6478,17004642.855962507,0.37144163453562645,9540589.43471881,6360.392956479207,995,0.1216137800746035,893,191556.21160099964
144,51180.30656910814,337501.0392942498,243092.3305447151,0.58130364008094,0.552,1.0550172066140695,174794.88484952203,41503459.81597061,0.6482666666666667,17122183.76867134,0.37170144060205124,9544518.578669222,6363.0123857794815,995,0.12111769683668581,896,191623.9894583176
145,51354.51974322516,336482.266576808,242233.86846305474,0.5814288667683867,0.5533333333333333,1.0553195637859067,175475.06561676596,41714904.11220877,0.6479333333333334,17238085.6939164,0.37201286153279806,9548091.999436868,6365.394666291246,996,0.12230064791186127,899,191704.97874496522
146,48529.043351584485,337772.2103079042,243253.98143599767,0.5813373219787372,0.5506666666666666,1.056169928039977,175702.36462250547,41878195.331668094,0.6467333333333334,17353551.111069378,0.3712470076311254,9552077.360294946,6368.051573529964,996,0.12466549007547571,897,191800.0047390685
147,49158.2941784578,338130.48756465694,244328.75259474915,0.5805221451583774,0.5506666666666666,1.0575687531214721,175633.45705702784,41988644.87617027,0.6440795752145977,17466614.47280037,0.3719127899393966,9556820.687562907,6371.213791708605,996,0.12300762312156151,891,191877.38345416405
148,51399.94599611852,339338.1288841302,244743.55135315558,0.5809771824144058,0.55,1.057631172897684,176043.79278060084,42234298.883954085,0.6450666666666667,17580531.374940064,0.3716794176408419,9560375.208053732,6373.583472035822,996,0.12494196174579704,890,191969.95823765887
149,52988.43447834112,338858.77473294124,244160.61792719938,0.581213556528251,0.5506666666666666,1.057842654938137,176140.32222846753,42475199.07535657,0.6452,17694713.5621012,0.3713264353587013,9563998.096823404,6375.998731215603,996,0.12272800762190876,891,192041.372583516
150,56908.560206435934,339821.3837496074,244450.681842716,0.5816149765864697,0.55,1.0579560063648896,176519.38406253792,42720852.54611448,0.6437112697295428,17808546.38507387,0.3710856537586956,9567272.313803421,6378.181542535614,996,0.12374166265236793,890,192118.97990257456
151,56792.45057010383,339332.6149000473,244206.12056328403,0.5815082946132382,0.55,1.0580852483450747,176953.5728772442,42978707.82456189,0.6444666992140785,17923188.302272554,0.3709837643263463,9570047.996051377,6380.031997367584,996,0.12387271885836397,890,192190.79657585724
152,57226.98658724546,337528.7012558257,243622.6684529531,0.5807930925551547,0.5513333333333333,1.059070637771591,177266.29207826822,43297218.28955105,0.6440666666666667,18037097.74349754,0.3720914055193889,9573603.784552097,6382.4025230347315,994,0.12305982772264266,894,192254.2832740008
153,57869.14507420141,338537.00742203876,244062.46937418595,0.5810801775581556,0.55,1.059590511438281,177463.2478218352,43742454.88999134,0.6465333658807452,18152301.424385823,0.3716990133304783,9577091.415946629,6384.727610631086,993,0.12470828957302914,895,192292.60115103156
154,56703.035473395816,340159.0508754944,244790.53313016554,0.581518578996379,0.5486666666666666,1.0609920388817262,178234.53098842537,44164069.01217569,0.6464,18266491.729203865,0.37133804480189414,9580722.129736135,6387.148086490756,992,0.125071674033073,900,192348.50735446528
155,57770.84125060316,339499.7588053709,243616.4830626582,0.582216262263205,0.55,1.0620224483169443,178313.76054862989,44502553.96556298,0.6468000325474118,18381888.10422992,0.37055472594147054,9584419.023459729,6389.612682306486,992,0.12388738820890215,899,192407.02126273577
156,64479.64819306983,338431.76532577333,243336.10789848154,0.5817298976138504,0.5506666666666666,1.0628124019644827,180581.79388929193,44838912.9507266,0.6467435759587669,18496374.606760036,0.3711536716811856,9587391.843684953,6391.594562456635,992,0.1244017274445719,897,192486.5064367449
157,58852.0082224484,337947.45630241424,242707.72506174486,0.5820105755509822,0.5513333333333333,1.0635868473815993,179781.36891288267,45158023.909310736,0.6481333658807452,18609996.417523537,0.3706150425786092,9590517.62360145,6393.6784157343,992,0.12320381402231007,899,192552.09684245108
158,55268.03638791354,337839.67658761167,242378.51391345967,0.5822631591330433,0.5513333333333333,1.0633639838280673,179374.3196769821,45391573.4824515,0.6489351178108762,18725136.25625715,0.37032890795492107,9589999.570496904,6393.3330469979355,993,0.1233511684300158,898,192620.77146988697
159,49807.13770362402,337840.94062776194,243338.2715455926,0.5813025200340278,0.5513333333333333,1.0647229989450786,178379.4170745107,45688709.92655102,0.6494000325474119,18839688.5260713,0.3715999612281203,9591991.87438449,6394.661249589661,993,0.12465350098827699,901,192636.1616510168
160,51598.002445669255,338082.51605719695,243560.17161988176,0.5812546486355837,0.5493333333333333,1.0648167047195698,178422.0845291011,45863971.47886215,0.648499142777215,18953754.0000201,0.37178019164109327,9589095.632586543,6392.730421724362,993,0.1281753773602771,903,192681.5250083129
161,50084.528698193106,338569.5803382358,243954.21127911672,0.5812115920591188,0.55,1.0656749117822264,178355.12609748545,46158058.48733978,0.6487534795059009,19067825.421600137,0.37172115339012834,9590972.319873095,6393.981546582063,993,0.12661577421485318,902,192628.75075165948
162,53266.16606987846,339612.9223834965,244142.17636697393,0.5817729440144317,0.5493333333333333,1.066204080684467,178385.87171041584,46504727.71997648,0.6494666666666667,19182275.310952876,0.3713271944876933,9592886.868200801,6395.257912133868,990,0.12581215424343287,903,192671.82907036855
163,53565.45738232071,338924.4303673715,243157.9344861603,0.5822619801454633,0.55,1.066057263172751,179036.12162262725,46736817.979044124,0.6478666992140786,19297161.03973458,0.3712512024008978,9594129.150756326,6396.086100504217,989,0.12635894350492707,899,192654.7008606751
164,48280.24607489482,338239.0810846546,242852.5340487347,0.582075308395238,0.5506666666666666,1.0658725881300035,177802.66341504225,47074133.43345919,0.6491333333333333,19411884.00014471,0.37128354468025143,9595584.412789717,6397.056275193145,989,0.1250918873336551,897,192661.58971942269
165,55710.63331759063,338040.0379808767,243385.6696589542,0.5813985063596095,0.5506666666666666,1.0667576886001935,179719.3138882085,47270065.1844319,0.6480666992140786,19526089.10754755,0.37152629533787396,9597071.870130582,6398.047913420388,989,0.1252097727698587,897,192692.5186148565
166,54714.4843387438,339052.3233070018,243737.68465472804,0.5817744276241373,0.5493333333333333,1.0669878139767082,180138.45622830954,47536747.54842462,0.6480136156851011,19639332.504171032,0.37097053003124375,9596952.881590009,6397.968587726673,989,0.12700321297654832,898,192722.3202627936
167,49002.224853748914,339322.57095399895,243809.82183600074,0.5818962814439247,0.5486666666666666,1.0683715207728275,178697.3822216525,47856755.939937904,0.6476744637829562,19751774.75989301,0.37103689497570974,9598557.272720153,6399.038181813435,989,0.12681114278910804,896,192720.93866222654
168,47978.04649660302,339345.5877745259,244224.56960840424,0.5814992139014613,0.5486666666666666,1.0677855248881578,179230.94964512938,47994046.37470013,0.6485333333333333,19865518.301379047,0.37126897465619163,9600468.121548653,6400.312081032435,988,0.12667184562489966,896,192754.9623752402
169,43764.626649625985,337917.2614239202,243050.00967631224,0.5816459519035805,0.55,1.0680326326890546,179140.92221773954,48287962.691509955,0.649844128966142,19980483.032347586,0.37117739722679305,9601944.9381542,6401.296625436134,988,0.1268958487706597,899,192774.82056399016
170,44357.939283306165,338157.9088672293,242808.02919428743,0.5820615060420681,0.5493333333333333,1.0685791361018604,180176.90438625857,48639005.65239213,0.6508576571403165,20094982.754702978,0.3707880664022915,9602908.14463698,6401.93876309132,987,0.12843295819598055,901,192805.91535872102
171,42208.06600890453,337946.12423049036,242371.59200600183,0.5823467296882764,0.55,1.0696933712470222,180509.96385934472,48726323.43387486,0.6503333658807452,20207707.287320312,0.3702569839765836,9604118.783009974,6402.745855339983,987,0.1273213776708808,902,192804.12620119422
172,36930.651784309026,337143.3446728885,242386.36664399935,0.5817533391114402,0.552,1.0696254823229818,179637.30229088175,48827173.20555284,0.6515351305682873,20320947.236953057,0.3709367946905231,9604813.660993338,6403.209107328892,987,0.12440761156498442,902,192824.33881536868
173,36672.22412853686,337908.09018750244,242842.22703445103,0.5818474483215123,0.55,1.0702974992215326,180371.6626549318,49084586.7851361,0.6516000325474118,20436489.214637704,0.3709965561128302,9605782.299212456,6403.854866141637,987,0.127125520715307,903,192834.23110271557
174,34133.86844387673,335970.5299045996,241719.74734347156,0.5815755312778572,0.5526666666666666,1.0709572785602872,180322.55058485005,49077917.92217807,0.6501845787813384,20548612.05755031,0.37155572663163705,9607179.81680621,6404.786544537474,987,0.12704831550298135,902,192849.5846324619
175,32475.933873812493,334377.15860372945,241487.97078611338,0.5806518601986169,0.554,1.0720330675765983,179798.81108171635,49304097.22360589,0.6517333333333334,20660862.927653033,0.37247822588606866,9608287.75651757,6405.525171011714,988,0.12643190765607,901,192876.34644072768
176,37689.40342771258,336375.6023066743,242766.6947717306,0.5808168458832759,0.5526666666666666,1.0725310674880568,181577.24941329306,49677612.289911926,0.6520666666666667,20771990.78761562,0.372294594427168,9609769.989459379,6406.513326306253,988,0.12639712688008276,905,192914.9919871837
177,36389.22473315581,337126.67871547287,243030.37960529848,0.5810955393549209,0.552,1.0719703583332234,182393.93742458962,49906632.76469008,0.6483855680282914,20882642.84548143,0.37194572153385097,9611653.963235978,6407.769308823986,988,0.12800011665580555,905,192938.81195531157
178,35468.20601609653,334824.1805464433,241573.8793883431,0.5808905404440905,0.554,1.072547820980494,182619.50237401554,49898832.74662818,0.6474,20992759.06786748,0.3718180195658783,9613909.169481203,6409.272779654135,988,0.12592497327910773,899,192971.74245444927
179,37128.58152323567,334722.8699619621,242354.6101922033,0.5800310729029685,0.5533333333333333,1.0736669905647052,182979.48512336603,49937834.0683791,0.6489333333333334,21101714.770073798,0.3726416012210607,9610875.044025745,6407.250029350497,988,0.12712632643725894,895,193019.13105953162
180,27893.509576365832,337736.87600669154,243738.66068729383,0.5808273172194228,0.5506666666666666,1.073099175121587,181200.63970615668,50080857.048310295,0.6487800623227938,21210924.102301616,0.3718980223246288,9608806.83302579,6405.871222017194,988,0.12861359797301267,896,192960.24335233716
181,25980.37672601152,339509.77056757116,244229.5976125549,0.5816119129090633,0.5493333333333333,1.0736112869371246,181678.3342893367,50133461.68960254,0.6490297566688721,21322114.6754662,0.37144657138057974,9611167.583169144,6407.4450554460955,988,0.12919291381673992,893,192920.82963340054
182,30390.998698717056,337859.07628122176,243009.25480061854,0.5816448551291734,0.5513333333333333,1.0742225720285532,182096.50659015562,50215830.582335606,0.6494,21434843.089976266,0.37123663985086086,9613109.315925272,6408.7395439501815,987,0.1278512225397341,890,192970.36050173952
183,31597.2512848494,337063.55273292604,243163.52942866605,0.5809166154003382,0.5513333333333333,1.0753258009721467,183073.10538127978,50395297.317551374,0.6492451956690786,21546880.216775242,0.3717693485710325,9615325.195469309,6410.216796979539,987,0.129645430926776,899,192991.05167708866
184,31044.712412696845,336382.6719222873,242064.78655021542,0.5815267523355844,0.552,1.0752254107990789,184485.70053351665,50463019.89816762,0.6486585933155361,21657633.088608455,0.37135788763293176,9617411.05859418,6411.60737239612,987,0.13076584562935925,897,193037.02526686396
185,28279.321268844255,337051.59750758257,241782.42075420747,0.5822940374508946,0.5526666666666666,1.0762617858614676,184459.0920510033,50451480.23746069,0.648,21767516.724177085,0.371004654394909,9619126.973933578,6412.751315955718,987,0.12963488720878258,896,193081.42488284752
186,31079.766961362544,336098.64668436896,240891.57041972532,0.5825031980112995,0.554,1.0769679323611274,185228.33691623042,50608541.62818974,0.6471191287749684,21878020.855400726,0.37028346656684363,9620790.091106543,6413.860060737696,986,0.12884240887459175,895,193120.3097459399
187,30683.20807810337,333370.44886482065,239775.13109098907,0.5816505623065678,0.5573333333333333,1.076580022732304,184561.1099451194,50837165.166152105,0.6474526491372077,21987998.529317293,0.37113168264104096,9622136.078156153,6414.757385437435,986,0.12967073233947238,898,193137.71816073087
188,31519.90889017085,334437.1519220372,240282.96536142455,0.5819130771040804,0.556,1.0768589078802056,185945.3224103065,51071467.82329412,0.6476017972349539,22096001.16463323,0.37104740848105167,9623433.598328609,6415.622398885739,987,0.13052226934432676,898,193168.96652249357
189,29798.77424159666,332578.2071721483,238030.9554065206,0.5828476459599372,0.558,1.0765301577842221,185751.3000509648,50963628.63481718,0.6464,22203753.768571,0.3700637874241977,9625488.6454537,6416.992430302467,988,0.1303917556192052,895,193218.45518901237
190,28180.01055924623,333933.372704974,239240.25619292542,0.5826042160157691,0.5553333333333333,1.0765474518293907,185326.6779820974,51108508.81364658,0.6474663398097411,22310472.172350813,0.37049151158218563,9627859.06747816,6418.572711652107,988,0.13597270353310023,896,193272.32476555218
191,25774.388073470833,334877.7787484847,239271.1088346258,0.583259475008579,0.5553333333333333,1.0769493944288304,184802.25349943727,51258010.55349393,0.6482,22416371.194151137,0.36958978337284026,9630649.544486651,6420.433029657767,987,0.13234979121987542,895,193308.52702140075
192,26044.76609624918,333769.19500033476,240296.31492384794,0.5814130778287236,0.5553333333333333,1.0783323723358254,185150.36822620168,51370458.588553384,0.646645985774065,22522841.078065082,0.3715139376207526,9633033.729634156,6422.022486422771,987,0.13491919256299098,895,193334.9542655151
193,25683.72618297369,334442.72865660663,240913.77254925537,0.5812791338164498,0.5553333333333333,1.0776905929983585,185765.94784293778,51680979.86056904,0.6483333333333333,22629060.51316909,0.3717221915565225,9635478.199106341,6423.652132737561,987,0.1355541581146003,899,193383.35571183992
194,26764.56785005219,335304.83812603884,241978.41807649093,0.5808324328194321,0.5533333333333333,1.0781113423386428,186420.39906140714,51800175.41089921,0.6472666666666667,22734998.24815699,0.37192881554195917,9637902.80040357,6425.268533602381,987,0.13819852868992624,897,193433.75142737755
195,34062.892606440444,336551.242953761,242334.68832452112,0.5813774783066443,0.5513333333333333,1.0790853938639977,187806.88817456263,51995566.42047179,0.6478666666666666,22840403.686928175,0.37155535672154855,9640540.224803874,6427.026816535917,988,0.13790274873456262,896,193483.7554298491
196,31523.538483393393,336713.72034743824,243243.3956282699,0.5805838243418359,0.5513333333333333,1.0799465765745078,187034.33777250643,52138176.917350896,0.6481333333333333,22946515.084522594,0.3722460399167383,9642495.830564573,6428.330553709716,988,0.13895833520090053,897,193551.3461486565
197,35188.706826185415,337225.1039611568,242836.5785911459,0.5813607657677855,0.5506666666666666,1.080919614452002,187196.75702165157,52309528.116607234,0.6475333333333333,23052980.92562008,0.3717813812639528,9645912.36970904,6430.608246472692,988,0.1401011984500911,896,193583.52141820898
198,36811.579443931936,338011.23391593475,243377.88601578138,0.5813855511359312,0.55,1.080870456610177,187754.75771570636,52461382.9120114,0.648,23159840.464440584,0.3717828326933161,9648511.3685898,6432.3409123932,988,0.14004370470818808,895,193648.5152790162
199,36935.29645995146,338901.40859621455,243527.1480054459,0.5818763602073841,0.5493333333333333,1.0808332081451768,188459.0722238571,52643937.76690748,0.6484021877278021,23268420.55648323,0.37143907258757697,9651610.406114098,6434.406937409399,989,0.1393273129498248,899,193702.0081176152
200,39182.325235369004,338635.5912767321,242757.15112740797,0.5824558281832461,0.55,1.0811298444688355,188679.84291651638,52788542.705809474,0.6468,23377391.38071349,0.37071380237957996,9655203.27237791,6436.8021815852735,989,0.13901597935131532,897,193782.9560275487
201,38294.36087789402,337426.0905322783,242688.99662560422,0.5816537063109434,0.5506666666666666,1.0818693824882128,188364.20130210798,52955871.09495008,0.6473333333333333,23486547.928497605,0.3713920417770248,9659308.188583542,6439.538792389028,989,0.14081216278595354,898,193851.0680431558
202,44678.0583469048,338789.6741841245,243842.91085864144,0.581480821501353,0.5493333333333333,1.0826384843090036,189795.51566945395,53323844.388635494,0.6480380472769607,23595517.55763863,0.3718449856979957,9661176.412390102,6440.784274926735,990,0.14106721223787494,897,193929.79718011798
203,43698.38375542209,338951.9490326606,243877.19662027044,0.5815631417213015,0.5486666666666666,1.0823839542692655,189978.17352071602,53527379.30482806,0.6476,23705042.587415133,0.3716983991019477,9665015.136250895,6443.343424167263,990,0.14196978536446286,899,193980.7097339576
204,48184.122664312774,336873.3966657264,242800.82266532414,0.5811426236179373,0.5513333333333333,1.082469962273069,191104.27700661053,53741416.53668848,0.6464897336728685,23813662.16069585,0.37211523434768584,9668618.817929292,6445.745878619528,990,0.14129207545921751,896,194052.41913360046
205,46762.84083284128,336052.7485618074,242575.8799701783,0.5807744933298455,0.552,1.0825448464050833,191222.57035771135,54145643.773005225,0.6491351178108763,23922630.074425742,0.3722502108827794,9668910.559394326,6445.940372929551,990,0.14015012913001199,899,194119.40659654766
206,49115.5741286567,336801.20426252723,242791.2926398492,0.5811000074406696,0.5506666666666666,1.0839623417639568,192716.4397770995,54417492.86517228,0.6498666666666666,24030051.934885878,0.37181351718510236,9671864.636280669,6447.909757520446,990,0.1426254357340526,901,194126.53607395187
207,48991.5694661355,336002.15211968106,242418.04636061855,0.5808962982317515,0.5513333333333333,1.084407285951985,192656.45968187603,54605961.91849388,0.6496,24136939.55040372,0.37213275239244475,9675144.517664632,6450.096345109754,991,0.14194600340694227,902,194188.23167288728
